P_1_5,P_2_5,P_3_5,P_4_5,P_5_5
3.496613957,4.808938797,4.969141146,4.425785272,5.220499959
3.496613957,3.903203923,3.994510742,4.63476775,4.758946398
3.496613957,3.535855767,3.580492298,3.70502989,3.849248399
3.496613957,2.145492504,2.294757139,2.679357484,2.908941743
3.496613957,3.948864048,3.929589923,3.090164522,2.580872064
3.496613957,4.578026712,4.349905088,3.310367824,3.146241903
3.496613957,2.422959326,2.235063711,3.409173858,3.973025949
3.496613957,3.269088973,3.376484219,2.107315893,2.051284689
3.496613957,3.324851112,3.290777608,3.8735484,3.968034987
3.496613957,3.547180484,3.303131113,5.26686796,5.40683048
3.496613957,3.482780041,3.629050392,3.423954741,3.673713207
3.496613957,3.771860978,3.88516798,4.095607482,4.412431211
3.496613957,4.245593308,4.418927421,4.95596479,5.248768033
3.496613957,3.675982104,3.731760084,4.236847915,4.203866692
3.496613957,5.092667295,4.905523452,5.276173029,4.879559501
3.496613957,3.797145373,3.81379076,4.366368404,4.30436492
3.496613957,4.719146466,4.914072556,5.214745567,5.854749519
3.496613957,2.818605279,2.580584104,2.784109684,3.545104254
3.496613957,2.537750661,2.448473109,2.506044475,1.121553519
3.496613957,3.236977595,2.981345432,3.538475686,3.886578808
3.496613957,3.816904436,3.849746563,4.245804586,4.416444996
3.496613957,3.795503518,4.167549538,4.253642694,5.484548329
3.496613957,3.611706159,3.992125852,3.410147323,3.859312478
3.496613957,3.368929769,3.485641515,3.298316298,3.280554852
3.496613957,3.574630234,3.958764118,3.652345517,3.880870329
3.496613957,3.602114693,3.579788049,4.124059476,4.116160847
3.496613957,2.886611393,3.058301503,5.187197897,5.306160869
3.496613957,4.113069203,3.961849458,5.16820185,5.144992575
3.496613957,3.330422256,3.469956716,3.427789005,3.133401878
3.496613957,3.318503021,3.150698741,3.191119246,3.71702023
3.496613957,3.255167972,3.310287315,1.947340513,2.292360237
3.496613957,2.942697106,3.123834801,2.063854526,1.603785075
3.496613957,3.312289426,3.156968704,3.14873931,3.825734107
3.496613957,4.030308696,4.02756662,4.052581264,4.488187845
3.496613957,2.879721106,2.964564153,2.104521387,2.272992193
3.496613957,3.650947747,3.53851948,3.958168703,3.992771257
3.496613957,2.579829919,2.621574115,3.561351673,3.358199168
3.496613957,4.354084417,4.157154176,3.836680604,4.212296643
3.496613957,3.589289393,3.566466448,3.073897535,3.712302037
3.496613957,3.144768289,2.839785056,3.029054499,3.324848543
3.496613957,3.266856499,3.243196304,4.032261174,3.585781524
3.496613957,2.888809449,3.038768768,1.786889272,1.560840371
3.496613957,3.894748866,3.808097131,2.96880067,3.062715531
3.496613957,3.220648174,3.098400162,3.412038622,3.264628096
3.496613957,2.700689256,2.53915853,4.561944643,4.723241155
3.496613957,3.529221393,3.710650347,3.642069758,3.864855082
3.496613957,4.51703307,4.097202452,5.162878259,5.478020545
3.496613957,4.157294082,4.197969938,3.523299189,3.6086458
3.496613957,4.534084138,4.635784224,3.65009727,3.994624251
3.496613957,4.1998506,4.055754921,4.264443634,4.708867744
3.496613957,3.693604116,3.62334185,3.405473355,3.592172519
3.496613957,3.276618011,3.337904642,2.847925383,2.729750882
3.496613957,2.865663007,3.046827196,2.98592655,3.11924925
3.496613957,3.522822398,3.651711432,3.667983588,4.327172965
3.496613957,4.421803894,4.444002024,4.663441753,4.721855363
3.496613957,2.881888281,2.991434018,3.777668099,4.290778374
3.496613957,4.454802621,4.247976622,4.712152648,5.313398514
3.496613957,3.736052141,3.685504096,2.462946025,2.592152356
3.496613957,2.550720962,2.64425795,2.573447721,2.781269211
3.496613957,2.983410061,3.137592685,3.462899356,4.292152789
3.496613957,3.533022027,3.33171305,3.97714205,3.133820192
3.496613957,3.708162281,3.563219939,2.75696665,2.768458796
3.496613957,3.791898491,3.981368402,2.907031053,2.085950218
3.496613957,3.815832523,3.617514127,4.013686768,3.969879737
3.496613957,3.049420761,2.935632262,2.168920766,2.311500616
3.496613957,5.00955848,4.680040751,3.62874896,3.604076743
3.496613957,3.738922091,3.940346029,4.440447005,3.74736845
3.496613957,3.204752541,3.256423204,4.076812052,4.437480768
3.496613957,4.693574015,4.407324322,5.219444379,4.841869591
3.496613957,3.508151098,3.544968114,3.423149139,3.62497529
3.496613957,3.533530163,3.627137935,2.417502489,2.773325036
3.496613957,3.885588248,4.183416649,4.695527703,4.659784147
3.496613957,3.70219391,3.878246934,3.553431947,3.134115267
3.496613957,4.076002793,4.023322306,4.294677637,3.957722203
3.496613957,4.821514906,4.635701415,4.857889595,4.422968849
3.496613957,3.252132323,3.296287179,2.564769987,2.850453927
3.496613957,3.010150736,3.315006263,4.034609315,4.317001739
3.496613957,3.681758258,3.741222933,4.441261929,4.357314018
3.496613957,4.394287597,4.404487674,5.100508227,4.915185314
3.496613957,4.263465519,4.396709135,4.047553271,4.412984953
3.496613957,3.68538348,3.444943394,3.825386136,3.839827339
3.496613957,3.521610254,3.739034442,4.110898599,4.213731379
3.496613957,2.552888891,2.540517264,3.559206182,3.834530962
3.496613957,3.927859494,3.851090171,4.705584082,4.710906169
3.496613957,2.79084472,2.907636134,2.201082631,2.762290534
3.496613957,4.107097635,3.938710238,4.107761377,4.479367669
3.496613957,3.481914919,3.527553665,3.397590187,3.800432707
3.496613957,2.335454444,2.428049404,2.691233662,2.476595774
3.496613957,3.83461041,3.920150049,3.713256129,3.884853535
3.496613957,3.217461526,3.460471012,2.499299829,3.097870443
3.496613957,3.259300109,3.643538015,2.384666163,2.453900257
3.496613957,2.761812949,3.062988931,3.143957969,3.939098669
3.496613957,3.782839493,3.752131737,1.451844804,2.011337047
3.496613957,2.889879724,2.609008444,3.268753024,3.62275921
3.496613957,4.093872399,4.227991498,4.925587487,5.579472494
3.496613957,3.784717604,3.601130781,4.270989538,5.118785708
3.496613957,3.925756066,3.888661533,3.999084905,3.797962029
3.496613957,3.602770962,3.405837234,2.612375481,2.62600077
3.496613957,2.864713319,2.914428532,2.765642524,3.078916686
3.496613957,4.321764504,4.412102298,3.08793909,3.732985681
3.496613957,4.806451242,4.682083703,4.521638129,4.859897899
3.496613957,2.347616464,2.443736751,1.228720639,1.684281072
3.496613957,3.535542458,3.430331371,3.519123295,3.726009742
3.496613957,3.694258939,3.907464462,3.641394511,3.608679767
3.496613957,2.787636338,2.650366424,3.407583978,3.191209487
3.496613957,3.29637688,3.311276706,2.677198456,3.048549281
3.496613957,2.766525482,2.783431072,2.524479858,3.366151545
3.496613957,2.688291687,2.60291088,2.078415018,1.688922394
3.496613957,3.039078792,2.960186986,3.385276895,3.303204596
3.496613957,4.344149412,4.321962941,3.254899383,2.446923796
3.496613957,3.358459574,3.329356449,2.547593256,2.027848346
3.496613957,2.286420474,2.508725618,4.048138468,4.196265416
3.496613957,3.513645693,3.542722788,2.504201597,2.687161357
3.496613957,3.804074609,3.782317969,3.582153543,3.562582262
3.496613957,2.858394267,2.901775868,1.664936635,1.33163633
3.496613957,2.928991961,3.266477622,2.025187195,3.049632029
3.496613957,4.106601358,4.056369097,4.218099448,4.851566788
3.496613957,2.68559375,2.599731432,2.567021272,2.39441402
3.496613957,3.243455806,3.155708732,3.509802789,3.637260285
3.496613957,3.366656442,3.533493428,3.399692263,3.734284956
3.496613957,4.030664,3.708392426,2.173211452,1.931371015
3.496613957,3.485613048,3.635021375,3.23446426,3.737238549
3.496613957,4.252151856,4.387460761,4.659006303,4.313505726
3.496613957,3.71083026,3.607164432,3.447035166,2.764533491
3.496613957,3.124001498,3.568682002,4.022050326,3.766611121
3.496613957,2.620315686,2.662702816,2.685649278,2.208977879
3.496613957,3.504082938,3.389219487,3.050282062,3.10278517
3.496613957,4.957250615,5.122744632,4.113734375,3.848462997
3.496613957,3.138551873,2.908663542,3.315455202,3.348228162
3.496613957,2.972779084,3.424258463,2.732284235,2.557969323
3.496613957,3.412082153,3.272532394,3.461600839,3.285258037
3.496613957,4.267642973,4.072220809,4.280862854,4.742011105
3.496613957,3.913230785,3.827181652,2.310505204,2.450030007
3.496613957,3.602939941,3.853869178,4.439083524,4.268977725
3.496613957,2.973970295,3.145010078,2.657470868,3.277608208
3.496613957,2.4669125,2.264483353,2.777555614,2.946914449
3.496613957,3.677785868,3.481553503,3.729865418,2.753030285
3.496613957,2.342701226,2.517297665,2.79753016,2.467591179
3.496613957,2.750797792,2.755272122,4.292375753,4.314732655
3.496613957,3.889829287,3.945768676,3.941481656,3.758458337
3.496613957,3.522545932,3.636777659,2.65984968,3.055369247
3.496613957,1.878293858,1.733055832,2.043788426,1.995366682
3.496613957,3.143697935,3.130610938,2.848088674,3.335379724
3.496613957,3.363022017,3.561808462,4.490474623,4.284567635
3.496613957,4.260561213,4.160864385,3.832175045,4.743597971
3.496613957,3.138161929,3.241715316,3.110363432,3.015400509
3.496613957,2.137825082,2.323309367,2.275550675,1.767102763
3.496613957,2.97592902,3.04335061,3.140080518,2.628029122
3.496613957,5.400594132,4.99992357,5.23124438,5.822927077
3.496613957,3.144302062,3.152819074,2.577468057,3.269491736
3.496613957,3.572570265,3.747314588,3.538824983,3.133558192
3.496613957,3.440100294,3.54652775,3.277245343,3.448562268
3.496613957,3.202075059,2.892836946,1.681213921,0.93923797
3.496613957,2.608209303,2.524698887,2.27770396,1.410463755
3.496613957,3.214956331,2.949840869,1.422425782,1.330024064
3.496613957,3.773737183,3.813985088,3.879228042,3.161543305
3.496613957,2.858204369,3.064416574,2.672147874,3.910752499
3.496613957,3.981557362,3.920179724,2.759315759,2.619082159
3.496613957,3.936854389,4.163782344,3.842091715,3.507243789
3.496613957,3.136531374,2.797153223,2.427797961,1.872397221
3.496613957,3.382465671,3.370032276,3.389431125,3.349782715
3.496613957,4.795746602,4.672941377,4.495644038,4.934608068
3.496613957,3.861832288,3.860621298,3.989818718,3.913512476
3.496613957,3.42696073,3.427747537,4.031171847,3.983385527
3.496613957,1.970767985,2.25748369,4.475163524,5.129959422
3.496613957,3.623265776,3.834053427,4.299463119,4.657253287
3.496613957,3.990478746,3.81078238,4.512085774,4.604039863
3.496613957,4.302843151,4.387789141,5.840495856,6.066058979
3.496613957,3.474467944,3.504936455,3.532184298,2.848111306
3.496613957,4.070201023,3.826241705,4.252925476,3.731738766
3.496613957,2.08355927,2.014109361,2.314102761,2.532384842
3.496613957,3.329617667,3.525405975,2.979894601,2.914637703
3.496613957,4.382881344,4.336365485,4.229981485,4.358702995
3.496613957,3.881998456,4.038047564,4.158015746,4.094256288
3.496613957,2.780534884,2.426359312,3.731858073,3.646767054
3.496613957,3.356261466,3.323171678,2.916481256,2.404624724
3.496613957,2.547780305,2.729175939,2.081404812,2.321908808
3.496613957,3.945092241,3.827585384,2.728684675,2.670054276
3.496613957,4.532499127,4.369501625,4.034372178,3.679595115
3.496613957,3.047167938,3.283424576,3.957612489,3.593481899
3.496613957,4.187120971,3.967340844,3.719823078,3.679941285
3.496613957,3.134138649,2.922885864,2.797906281,3.444815493
3.496613957,4.587338411,4.568009979,3.963520378,3.928870564
3.496613957,3.934408354,3.678588549,2.815012234,2.970299287
3.496613957,1.886210577,1.855040841,1.609657258,1.430834818
3.496613957,3.229872141,3.036360214,2.216869252,2.57612408
3.496613957,3.225586214,3.38126,3.109439513,3.516129531
3.496613957,3.891379107,3.581108318,4.595726126,4.029149844
3.496613957,3.620219457,3.85868629,3.355284182,3.63351838
3.496613957,4.723344154,4.786665057,3.558770216,3.960390234
3.496613957,3.254589115,3.00255139,2.273860462,2.848321162
3.496613957,3.333763895,3.395563034,4.399704891,4.168244208
3.496613957,3.256774504,3.319813631,4.628313876,4.482801292
3.496613957,3.119731545,3.469116731,2.906241279,3.075841496
3.496613957,4.104596246,4.163790471,4.99290434,4.8621974
3.496613957,3.227554927,3.150823425,2.147806647,2.943656619
3.496613957,4.022223566,4.033029079,3.949162444,4.328599117
3.496613957,4.140811652,4.025307446,4.067934695,3.953685889
3.496613957,4.114666143,4.049895227,4.439996859,4.322568394
3.496613957,3.116579001,3.369583068,3.146569619,3.399377395
3.496613957,3.227722591,3.183780093,3.081158414,3.285291625
3.496613957,3.442691509,3.193137594,1.106054764,0.443830104
3.496613957,3.384820224,3.500043778,3.968580587,3.789432856
3.496613957,3.968910245,3.926774917,3.72515331,4.251917824
3.496613957,2.591580951,2.485987383,4.723109555,4.834573348
3.496613957,3.822724671,3.780656028,3.423632061,3.983436457
3.496613957,4.074447634,4.177176443,3.16492175,2.806923398
3.496613957,2.847158963,2.738907054,2.085017908,2.410567723
3.496613957,4.214116971,4.260506657,3.789747185,3.836100292
3.496613957,4.136737751,4.149310851,4.542085403,4.679823955
3.496613957,3.826614686,3.745927933,2.957233223,3.721941821
3.496613957,4.050091968,3.969755207,4.440849741,3.991182272
3.496613957,4.584005513,4.072911225,4.700011278,5.47853237
3.496613957,3.964566162,3.636142501,2.546318051,2.784918126
3.496613957,3.351746664,3.502276399,3.79395118,4.667352906
3.496613957,2.648023783,2.668308929,3.133190669,2.92240845
3.496613957,2.992532626,2.934900166,3.217282787,4.034809043
3.496613957,3.486105577,3.309435543,4.283124584,4.400489128
3.496613957,3.215184492,3.034002443,4.017794707,4.183201914
3.496613957,3.796229944,3.932116949,4.392235706,3.91026742
3.496613957,3.43277236,3.759655085,3.011338765,3.162789574
3.496613957,3.151902646,3.037725447,3.304814475,3.22590301
3.496613957,4.178360351,4.36780477,2.64308994,2.463696665
3.496613957,3.043769375,3.169061018,2.868763392,3.53366751
3.496613957,2.823244406,2.679935641,2.547638947,2.288027339
3.496613957,3.168527443,3.261262249,4.68811632,4.20661543
3.496613957,4.229754847,4.314752197,5.04097631,5.053395708
3.496613957,4.785994536,4.545295807,5.296857123,5.653399647
3.496613957,3.078153442,2.824485951,4.797155512,5.179511795
3.496613957,3.356412909,3.142233253,3.452231145,3.886610851
3.496613957,3.315760089,3.175113057,3.385874818,2.465449374
3.496613957,4.827869849,4.522061035,4.058154594,4.056389706
3.496613957,3.444867562,3.690944279,2.356712086,2.401518422
3.496613957,3.65581806,3.547804656,5.183689164,4.966003423
3.496613957,4.296839602,4.188509726,5.432518315,6.030299569
3.496613957,2.891954497,2.785551113,2.289219635,1.65461305
3.496613957,3.937424677,3.99551446,3.793395817,3.735912808
3.496613957,4.277003967,4.188704996,3.927035439,3.316724265
3.496613957,3.404703572,3.306331306,3.624588446,4.187146533
3.496613957,4.061387379,3.778488968,2.88931199,3.611637346
3.496613957,2.964714201,2.863250913,3.357396,3.841901199
3.496613957,4.212168902,4.248471951,3.953940036,4.022064624
3.496613957,4.006826011,3.787201669,3.698097428,4.154034618
3.496613957,3.280544031,3.203121937,4.821478002,5.512562589
3.496613957,2.53272444,2.63997029,3.089946296,3.634099
3.496613957,3.18607067,3.381762653,3.745936091,4.280987958
3.496613957,3.893151396,3.894761577,4.785356481,4.787720007
3.496613957,2.859987288,2.766938511,1.897490869,1.853988915
3.496613957,3.321232899,3.260853434,2.022029759,1.149280654
3.496613957,3.239064617,3.452303715,3.82319132,3.592666155
3.496613957,3.233664588,3.512221892,4.691716915,4.159826162
3.496613957,3.336755916,3.145568551,3.761934012,3.395278431
3.496613957,4.360304736,4.157144862,4.703609671,4.453128806
3.496613957,3.597363905,3.845145352,3.822941736,3.875479252
3.496613957,3.132597926,3.05623551,4.699921826,4.782462262
3.496613957,3.954557888,4.211044737,4.800099192,4.767836468
3.496613957,2.597694571,2.833987746,2.297857501,1.958242609
3.496613957,3.406769502,3.346671949,4.233386386,4.149160958
3.496613957,3.155883639,3.214962302,3.605034538,3.808982688
3.496613957,3.595861676,3.7535506,4.261283507,4.518396784
3.496613957,4.20793972,4.019727127,4.102269027,3.716292321
3.496613957,3.359213173,3.693495678,3.280031074,2.647113938
3.496613957,2.316381982,2.218206719,2.278238616,3.017366401
3.496613957,3.444089453,3.010867602,2.661298769,1.9399238
3.496613957,3.622540281,3.696269429,4.671052713,4.13364523
3.496613957,2.640032474,2.712229414,2.811802133,2.592381431
3.496613957,4.533911006,4.126220844,3.814945794,4.220342309
3.496613957,3.488873496,3.202620626,3.629468934,3.650725747
3.496613957,3.995164102,3.919647003,3.041392586,3.684243751
3.496613957,3.549964293,3.525222356,3.609299325,4.119962603
3.496613957,2.235268762,2.334156675,1.559331847,1.156898758
3.496613957,3.699046658,3.475094066,2.719494629,2.499869286
3.496613957,3.638259186,3.54447101,2.625889824,1.911239946
3.496613957,3.561546093,3.65235726,3.358720252,4.353304334
3.496613957,2.891509977,3.106358383,3.168065471,3.405840877
3.496613957,2.655902561,3.012023602,2.869320742,2.857092176
3.496613957,3.137683529,3.154252636,3.417232438,2.784081878
3.496613957,3.858507617,4.418205716,3.726773333,3.426434581
3.496613957,3.73321925,3.885825153,4.707445054,4.492257435
3.496613957,3.423317327,3.704370721,4.431506719,4.912199351
3.496613957,3.684772181,3.53677626,4.024257703,4.316583472
3.496613957,2.485800536,2.23487147,1.881751807,2.033530259
3.496613957,3.879264496,3.831928051,4.023660095,3.815226348
3.496613957,3.54850817,3.770824455,3.880884173,3.936308342
3.496613957,2.718628325,2.700798483,1.624196927,1.814982953
3.496613957,3.090378954,3.073572268,2.782672221,2.945468509
3.496613957,3.071369131,2.934466702,4.000381864,4.940093911
3.496613957,3.279939536,3.65560853,4.171810226,3.801052286
3.496613957,2.869865619,3.129709155,2.557408956,3.212390273
3.496613957,3.05009078,3.07062807,1.873884591,1.66519854
3.496613957,3.895481297,3.650396736,3.270330054,3.907276722
