P_1_8,P_2_8,P_3_8,P_4_8,P_5_8,P_6_8,P_7_8,P_8_8
3.662404104,2.394450055,2.499450347,1.6088198,1.488982423,1.418743761,1.183432917,0.958534328
3.662404104,3.131857996,3.381928073,4.176832966,4.071537525,4.437935082,4.30101908,3.558977055
3.662404104,3.297275507,2.842196369,3.604962538,3.9998,4.217100063,4.120698855,4.083859443
3.662404104,2.972881862,3.083275853,4.13885657,4.807157325,4.463426403,4.406295556,4.641077598
3.662404104,4.991338978,4.975830259,5.88348923,5.47908956,5.065295554,4.413102559,4.383971686
3.662404104,3.510814909,3.833140642,3.878468571,3.745129889,3.748357986,3.85280524,3.655646258
3.662404104,4.789034392,4.541606708,4.345306388,4.043695143,3.760558175,3.351684496,3.458163864
3.662404104,2.032247241,2.475368413,2.763007324,1.79751009,2.000635157,2.190730825,2.259549027
3.662404104,2.368480945,2.571328312,2.016744657,2.777437957,2.577340658,3.041664932,3.462593805
3.662404104,3.699663732,3.917232892,4.677923256,3.744882031,4.263098869,4.187077125,3.887981269
3.662404104,2.297797868,2.581844039,3.242841711,3.060334963,3.479221602,3.553765094,3.259394429
3.662404104,3.827284272,3.886287821,4.889583007,5.089596169,5.023733796,4.474860262,3.48111281
3.662404104,3.475849706,3.433392549,3.541839643,3.20598952,3.290355563,3.267533376,4.062453878
3.662404104,2.596430632,2.62380614,1.760818692,1.839275333,1.601904469,1.475287492,0.803423101
3.662404104,3.885967553,3.764780868,3.918605879,4.349008855,4.025059301,4.192949071,4.381988402
3.662404104,3.521489923,3.818382872,2.474623414,2.37279714,2.286373038,2.416908257,2.27261782
3.662404104,3.816692274,3.932696195,5.446545049,5.130375296,4.849839644,4.185632481,3.893691866
3.662404104,4.154228943,4.021474554,4.110297242,4.918027696,4.764149805,4.738467152,4.4700917
3.662404104,3.007818924,3.287209787,3.808460659,3.61246405,3.306675964,3.58236839,4.164069257
3.662404104,1.798689284,1.555781875,2.96493429,3.474116485,3.466027153,2.851325763,3.553267085
3.662404104,4.241918025,4.399142152,2.498071868,1.478498461,1.219078512,0.792978863,1.105362842
3.662404104,3.677768731,3.613212354,3.491132645,3.236130574,3.67630034,3.491396645,3.623794193
3.662404104,2.693839414,2.591073979,2.670565147,3.151450683,3.01182018,3.103857222,2.857320826
3.662404104,3.996048065,3.98207533,3.80805248,3.074561136,2.976436096,2.783072276,2.67674334
3.662404104,3.796022738,3.737120672,4.953337539,5.689002263,5.688524541,5.390179898,5.27581104
3.662404104,3.40578415,3.278706231,3.604353931,2.919892937,3.134647638,2.470430296,3.759967458
3.662404104,2.206708545,2.495785125,3.603043411,4.202005805,4.16823473,4.622271868,4.987497759
3.662404104,3.393347173,3.23584157,3.67415378,4.036704634,3.989413476,4.357237585,4.507161477
3.662404104,3.412907178,3.577191514,3.964140863,4.055965307,3.924837437,3.939769426,5.528013344
3.662404104,3.425326956,3.528281985,3.46497213,3.856737889,4.202655119,4.222404253,4.534113623
3.662404104,3.693894891,3.793915058,4.117883109,4.201129838,4.513211309,4.084117512,4.042174477
3.662404104,3.012267608,3.117431496,3.832446616,3.483912525,3.545054279,3.557518291,3.384503913
3.662404104,4.075964537,4.089201434,3.563476688,3.531844304,3.662410859,3.454524691,3.774793854
3.662404104,3.542916165,3.385859366,2.888017024,2.850433201,3.177993549,3.570741681,3.6230336
3.662404104,3.362537477,3.884235888,4.996655212,5.651395179,5.759494653,5.525115147,5.220661347
3.662404104,3.913195319,3.886694104,4.716728,4.908689843,5.214182168,5.326071839,5.014236036
3.662404104,3.965135474,4.243930966,3.530429993,3.675381172,3.886494782,4.212728195,4.03944252
3.662404104,3.870180544,4.075451193,4.973964762,4.346344068,4.458639054,4.133277245,5.065633746
3.662404104,4.196020594,4.419379313,4.624095777,4.081251867,4.027943577,4.457214232,4.693239748
3.662404104,3.659959948,3.905388313,4.443578136,4.29169165,3.83511992,3.935895358,4.192485935
3.662404104,4.203030409,3.935156617,5.279891561,5.641535857,5.896167065,5.962705685,5.848279498
3.662404104,2.674286262,2.43033877,1.002873447,0.426463358,0.287889278,0.741253287,-0.183494721
3.662404104,4.029849555,3.961931349,4.524181958,4.828396433,4.792726574,4.599750053,5.195159183
3.662404104,3.458973942,3.494044215,3.903528648,3.970914751,3.721107998,3.790673375,3.192588886
3.662404104,4.022731491,3.96704249,4.751335776,4.260095341,4.093154587,4.433851241,4.859327366
3.662404104,4.274033606,4.008412478,3.181894211,3.068260569,2.688978154,2.962494564,2.591696095
3.662404104,4.057581031,3.760554108,4.231689499,3.963591766,4.109078308,3.95078823,3.942291354
3.662404104,4.080656418,3.785418058,4.049081453,3.685019129,3.730152557,3.734384573,4.519963341
3.662404104,3.037234543,3.154448033,3.838676122,3.361222626,3.87004535,3.949066003,4.388026735
3.662404104,2.665071871,2.615455375,2.357276067,1.903006088,1.873809419,1.974289603,1.991933455
3.662404104,3.82966956,3.630542381,4.30335226,4.091027862,4.224444266,4.06178988,4.504864191
3.662404104,3.297293524,3.500857692,4.757312249,4.15399254,4.428259267,4.321661752,3.41624301
3.662404104,3.923156208,4.190715646,2.199228278,1.427556013,0.920576112,1.0367862,0.869176927
3.662404104,3.709597474,3.313609942,2.453561129,2.592088839,2.602306437,2.91767302,3.489256622
3.662404104,4.410607728,4.475814681,4.21199622,3.668712633,3.49635549,3.415103741,3.768356437
3.662404104,2.880086932,2.621871699,1.968554185,2.203654224,2.566689287,3.055950292,3.812006444
3.662404104,3.292453555,3.40593744,1.889619387,2.288785901,1.997604339,1.550246685,1.696248
3.662404104,3.043942596,2.827403624,4.057705621,4.550981538,4.633044234,4.238156809,4.632299221
3.662404104,3.068748934,3.046933541,3.917947104,3.344135896,3.579889694,3.744605389,4.099292757
3.662404104,2.724541758,3.076921803,2.763087681,3.14730933,3.087564899,3.037973731,3.304032336
3.662404104,4.027533812,3.838650739,2.737631247,2.516913685,2.626788535,2.737866691,3.082552519
3.662404104,3.40375616,3.618808262,3.548017268,2.815274579,2.921997417,3.081986444,3.235461266
3.662404104,4.269499568,4.210520512,4.184915953,4.387126585,4.521720367,4.600478637,4.989365531
3.662404104,2.957711153,2.901192445,3.911542963,3.770893403,3.409191211,4.117901734,3.848180516
3.662404104,2.836601946,2.558642402,2.963287598,2.511025862,3.082121815,3.340434346,4.110292589
3.662404104,3.158676998,3.479188889,3.00216698,2.372903304,2.532751143,2.869347873,2.610587301
3.662404104,4.351719052,4.106160772,3.482719221,3.67758807,3.670892752,3.596797393,3.046903358
3.662404104,2.36062702,2.560391199,4.244106449,4.297564743,4.377847816,3.81626541,3.714438694
3.662404104,3.973397853,3.798173591,4.682010515,4.576869752,4.492139458,4.500422044,4.798494303
3.662404104,5.012103166,5.1010534,4.416254184,4.932563705,4.970672741,4.849071095,5.624848601
3.662404104,4.09338994,3.647748901,3.733226254,4.043030393,4.090635419,3.801677181,3.559106663
3.662404104,4.016782453,3.909279895,4.589203603,4.823004571,4.916532282,4.795664866,4.523810677
3.662404104,4.274071439,3.996020351,2.305669172,1.70996947,1.859402317,1.920367692,2.327504089
3.662404104,4.078827694,3.851456588,4.749594276,5.134323748,4.928419414,5.04093436,4.255947181
3.662404104,5.535885011,5.519669196,5.672793315,5.428630431,5.402987173,5.38766037,5.309689523
3.662404104,3.629150868,3.81572952,2.850532588,4.291300418,4.232138917,4.071162976,4.246792201
3.662404104,2.555716979,2.695762968,2.754780296,2.875606208,2.982017252,2.757516222,2.495472101
3.662404104,3.408387509,3.29171778,2.924310615,2.853800002,2.638699034,2.627749282,2.643293942
3.662404104,3.185476365,3.412876337,3.541767338,3.474408763,3.560938886,3.749786756,4.064227475
3.662404104,4.670798409,5.044197853,4.715574632,4.613572921,5.101769579,4.918541027,5.541624887
3.662404104,4.058141547,4.064325264,4.784789014,4.599382117,4.682609029,4.903582148,4.644156269
3.662404104,5.022537218,4.725956285,4.014672207,4.38985287,3.917867836,4.046790444,4.080626967
3.662404104,3.116735745,3.389193325,4.45287138,4.346577464,4.175058606,3.834412642,4.039936389
3.662404104,4.555722564,4.543180731,4.81102216,5.132131626,4.884425443,4.974292854,4.926313581
3.662404104,3.607544178,3.474305796,4.358631648,3.850943733,3.656227914,3.935524293,4.95503747
3.662404104,4.648516409,4.610030478,5.774712119,5.627533635,5.944270101,5.999985378,5.810488954
3.662404104,3.820782479,3.677524916,3.687850156,4.206735625,4.227186145,4.14519355,3.651328415
3.662404104,4.375694933,4.358807732,2.350116365,2.045012713,2.187491405,2.279367232,1.671289796
3.662404104,3.739764154,3.866780066,3.401344594,3.948893216,3.633653506,3.819904385,4.356265782
3.662404104,4.241557685,4.136027363,3.23077503,2.648131222,2.920234,2.885438131,2.890977119
3.662404104,3.456038263,3.577031098,4.937782965,4.2441508,4.083529327,4.468522414,4.061850471
3.662404104,4.144642064,3.955839785,3.194278434,3.163801237,3.516189526,3.218844245,3.009904669
3.662404104,3.289775716,3.172985612,2.191563671,2.056722221,1.762780887,1.873530445,2.013961875
3.662404104,3.662301476,3.657240057,4.741939599,4.736063111,4.746888662,4.791873789,5.409198879
3.662404104,2.426021211,2.746115811,2.228314053,2.722801783,2.755005621,2.726578568,3.081816907
3.662404104,3.719917937,4.033982488,4.483465577,4.4737593,4.181141138,4.240544548,4.057535418
3.662404104,4.275567925,3.983644787,4.531899422,4.477849932,3.951598535,3.867747768,3.922156633
3.662404104,3.613226618,3.638477259,4.403893115,3.746863125,3.549792422,4.019755063,4.35543026
3.662404104,5.048164434,5.026633569,5.152516279,5.003423249,4.943061184,5.11255398,5.303433732
3.662404104,4.082074817,3.92676609,3.399501584,3.235973676,3.27555113,2.901650638,2.256391198
3.662404104,3.46500065,3.688248722,3.9788918,3.489378128,3.460589836,3.603250711,4.019085361
3.662404104,3.323193588,3.024325393,2.902695401,3.221867764,3.466025453,3.375416488,3.418437234
3.662404104,2.295114094,2.3411775,2.945197152,2.430816384,2.432533855,2.331788301,1.900958858
3.662404104,3.147312624,3.213485122,4.00885839,4.305148299,4.590662219,4.901818992,5.034790093
3.662404104,4.081296918,4.176632801,5.197843585,4.99656561,5.039171545,4.883437989,3.504902239
3.662404104,3.247120154,3.29028161,4.112246548,4.143800753,4.245191018,4.421470968,4.521148557
3.662404104,3.327899848,3.331837141,1.666084962,2.091495266,1.804024453,1.889055903,1.553794898
3.662404104,3.175623411,3.256888962,4.200505452,4.867803055,5.064509854,5.016276471,4.029642212
3.662404104,4.111403785,3.766915181,3.185078575,3.735158345,3.828495555,3.681594878,3.28516061
3.662404104,4.651860276,4.173217963,3.803668315,3.838271617,4.247205424,4.42552774,3.907949921
3.662404104,3.770231231,3.389763809,2.010634116,1.955605822,2.084636184,1.912219447,2.13795055
3.662404104,3.408344297,3.742271052,4.095576428,3.622687983,3.731377052,3.85940187,3.871588564
3.662404104,4.137759141,4.195646284,4.669949755,4.811814979,4.891437865,4.772439764,5.865753134
3.662404104,2.841842712,2.699549916,3.122793025,3.829910182,3.973873581,4.425545992,4.465407023
3.662404104,4.182888343,4.215197893,3.883801329,3.886112849,3.674449191,3.796044317,4.332787863
3.662404104,4.430200699,4.362789728,3.91218777,3.46666931,3.663557608,3.758131599,4.03702543
3.662404104,2.36512031,2.416408611,0.010060976,0.052622328,0.287253062,0.448982714,1.328211529
3.662404104,3.717913815,3.644067166,3.117346406,3.580361908,3.493766186,3.305769098,2.840005714
3.662404104,3.556405445,3.541299145,4.875638642,4.90173488,5.089583999,5.736959718,5.551257668
3.662404104,2.952969142,2.451664791,0.462351773,1.327866124,1.643577358,1.622886255,2.949676336
3.662404104,3.823511787,3.871765121,3.816489869,4.368823297,4.12585036,4.036212948,3.880449507
3.662404104,3.399161562,3.478276393,2.436291506,3.382782606,3.458758666,3.681444026,3.723360393
3.662404104,3.215873405,3.434595624,3.644945497,3.873096446,3.681499047,3.647382041,3.833448408
3.662404104,3.344760821,3.499787094,4.324177962,3.910858804,4.075723919,4.141362112,4.940379612
3.662404104,3.109246182,3.502915778,3.64666715,4.171091512,3.955033823,4.313275363,3.711461731
3.662404104,3.421325768,3.630601807,4.56746515,4.940068258,4.736512714,4.831904696,4.977482979
3.662404104,4.352177284,4.181613223,3.798479423,3.394764972,3.688398613,3.788018127,3.767405041
3.662404104,2.89388496,2.864875492,1.634465561,1.199642511,1.601513447,1.137991181,1.451202259
3.662404104,3.992101635,4.097350373,5.04676064,4.820924391,5.092086385,5.29172192,5.283334839
3.662404104,3.437811066,3.889334624,2.529361416,2.727626473,2.752381966,2.913703951,3.16446823
3.662404104,4.376777324,4.020771654,5.530591509,5.06412172,5.201164995,5.066015392,4.811327067
3.662404104,1.708781193,2.067923992,1.491284075,1.466471389,1.226031319,0.874300052,1.465328404
3.662404104,2.761961153,2.952449395,3.613499837,4.332538609,4.027310161,4.716947815,4.536809511
3.662404104,3.786355589,3.866132134,3.92847847,3.980841589,3.732335478,3.71271777,3.620409852
3.662404104,4.863004449,5.069977051,4.727088607,4.570309376,4.454653808,4.145020913,4.306267625
3.662404104,3.484803718,3.352704762,3.52341259,3.724212397,3.854658829,3.837150694,3.48224498
3.662404104,4.268174249,4.024224195,4.715967153,4.769171611,4.989196666,5.140025249,4.946907469
3.662404104,4.216343106,4.283465571,2.09636206,2.727079053,2.272673417,2.845244604,2.160242989
3.662404104,3.077702498,3.099493371,2.507597383,2.717786347,2.410168939,2.277438026,2.914039354
3.662404104,2.86654294,3.177335868,3.21910143,3.438325155,3.572741286,3.47700459,3.163485984
3.662404104,3.257196867,3.071666218,1.767066641,2.108226277,1.96611808,2.239346027,2.416819308
3.662404104,3.106825754,3.113859685,4.329353665,3.803407013,3.74173926,3.517615194,3.007938519
3.662404104,3.374283329,3.126316018,4.323416744,5.323510657,4.806590102,4.673456208,4.433794721
3.662404104,4.318092213,4.290196642,4.572073668,3.919279904,3.767440186,3.316315523,3.572081232
3.662404104,4.298196712,4.3598668,3.854575641,3.831598572,3.65688906,3.609061839,4.035481728
3.662404104,3.27416591,3.394737388,4.137369723,3.193866604,3.206668698,3.476053805,4.162965742
3.662404104,3.928776093,4.136035646,4.506253264,4.203212803,3.769501628,3.649630704,3.831888509
3.662404104,4.364589711,3.977858019,4.496406832,4.440661005,4.60198359,4.34416499,4.409529192
3.662404104,3.954566619,3.524999994,3.143909307,3.958494489,3.743360711,4.125505729,3.725015906
3.662404104,2.821913802,2.810639342,3.218767134,3.817599762,3.927271096,4.172841192,3.796358335
3.662404104,4.1798996,4.345358709,3.804696982,3.332817254,3.512334196,3.343077759,2.916654836
3.662404104,4.086321359,3.982870323,3.919553111,4.393795489,4.620036774,4.66908659,4.197721992
3.662404104,3.802734925,3.692382132,2.718953163,2.84938276,2.922240336,2.620619786,2.864870618
3.662404104,2.73971483,2.922962918,2.648202268,2.841108043,3.161995381,2.761059903,3.014713298
3.662404104,2.984333035,2.925815778,2.598629294,2.013801546,1.727712417,2.26802018,1.983815887
3.662404104,2.675264822,3.083724017,1.826876985,1.406405579,1.311597704,1.515346459,1.157693428
3.662404104,2.831612302,2.784355486,2.948032445,3.66745791,3.551052728,3.553093737,3.237711775
3.662404104,3.2713651,3.318733078,2.092682834,2.183208769,1.845216558,1.76890067,1.652048817
3.662404104,2.120364658,2.407891273,3.967138695,4.2003726,4.257663413,4.30092558,4.1932002
3.662404104,4.368743764,4.304971757,4.70364591,4.330156674,3.956020161,3.737849376,4.250837311
3.662404104,3.309372976,3.310704718,3.356294599,3.244764495,2.766816166,2.940563231,3.3671695
3.662404104,3.856171596,3.888487059,4.02025676,3.904021177,3.586422048,3.443768718,2.901815216
3.662404104,4.696437755,4.578802347,4.177840882,3.381872417,3.4490551,3.377828461,3.423528574
3.662404104,3.814876344,3.858045542,3.858946883,3.58619113,3.485441722,3.36236573,3.203149367
3.662404104,3.612894288,3.717486057,4.167480988,4.617324978,4.819068819,4.62842659,4.683329232
3.662404104,3.598695946,3.773410695,3.755466005,3.472893764,3.552259255,3.801082696,3.782045143
3.662404104,3.329537568,3.880815852,3.654265837,3.476392656,2.938621756,3.16743806,3.440810487
3.662404104,3.594358982,3.465381091,0.755174571,0.734204682,1.035332261,0.987133428,0.670699423
3.662404104,4.115019742,4.118122443,5.56904133,5.854374415,5.185236202,5.479736589,5.458620509
3.662404104,4.794764628,4.795487499,5.187261541,4.722042112,4.737857178,4.749338955,4.142925739
3.662404104,4.458249074,4.317517539,3.827450716,4.323063587,4.04225074,3.966957683,3.869653843
3.662404104,4.488523125,4.445360148,3.93432789,3.706074439,3.773412896,4.243473343,5.289699684
3.662404104,4.910034112,4.398419032,4.256071256,5.639334886,6.110992336,5.988827206,5.658900555
3.662404104,3.546245469,3.638493588,4.171190661,4.129852247,3.863104072,3.951428622,4.175956168
3.662404104,3.685368004,3.625327489,3.292252562,3.759228119,3.236403643,3.523869565,3.158792461
3.662404104,3.263311024,3.102132434,2.649274085,1.825554369,1.926902134,1.689206037,2.008072583
3.662404104,3.680884726,3.489563045,2.051976755,2.781965482,2.980977221,2.765321797,1.827027172
3.662404104,3.905137918,3.632912379,4.164246804,4.419297682,4.407201882,4.484724748,4.499861409
3.662404104,3.81546602,3.714757725,4.674979444,4.924078653,5.365848749,5.32761859,4.523363007
3.662404104,3.916797246,3.98065128,4.727227117,4.405376534,4.366119875,4.393162326,5.117353932
3.662404104,3.27724209,2.758230383,2.293086937,2.315089607,2.762877729,2.046253943,2.305974682
3.662404104,3.797248118,3.736986811,3.913874862,3.577866416,3.491865121,3.453570137,2.946587225
3.662404104,3.494460481,3.342046433,4.02197984,3.510356606,3.607627331,3.571646405,3.448453729
