P_1_6,P_2_6,P_3_6,P_4_6,P_5_6,P_6_6
3.659297345,3.480223121,3.490704341,4.508218575,3.96042514,4.334497412
3.659297345,4.76183313,4.740840951,4.373883369,3.985130443,3.968143061
3.659297345,2.72439093,2.834159906,3.53648817,3.878369142,3.481941978
3.659297345,4.494367764,4.675981645,4.780192297,4.972735307,4.754261008
3.659297345,3.987659381,4.13277476,4.044266269,3.786906393,3.939307126
3.659297345,3.960742321,4.174248093,3.673780127,3.160898649,3.305709594
3.659297345,2.878346307,2.779874944,3.705567422,2.467192741,2.505596428
3.659297345,3.742666236,3.940930705,4.958973464,4.637461381,4.678242306
3.659297345,4.587846599,4.411720414,4.394582129,4.237140538,3.999407531
3.659297345,3.932363455,3.948167451,3.708976394,3.702656735,3.803926403
3.659297345,4.029079434,4.110824221,4.436496857,4.645915056,4.754114031
3.659297345,2.375923264,2.863966604,2.529567205,2.469717471,2.383709483
3.659297345,3.192733507,2.899077145,1.984968332,2.585634563,2.543149003
3.659297345,3.622853333,3.23482048,3.730040567,3.910978188,4.010312774
3.659297345,4.43403185,4.557965255,5.424764962,5.383470836,5.155476937
3.659297345,3.206385403,2.996751394,2.850465374,3.118381538,2.922342198
3.659297345,3.61612733,3.566810138,3.405315826,3.919835161,4.301935285
3.659297345,3.343768913,3.441071459,3.362695209,2.915711597,2.822941953
3.659297345,3.297617204,3.285561613,1.914883819,2.400828228,2.753835476
3.659297345,4.065137404,4.164079191,3.232122147,3.14927414,3.089267656
3.659297345,3.510011333,3.504179245,3.080184733,2.935014726,2.855489642
3.659297345,3.480990977,3.667523312,3.129090486,3.69037953,3.952645841
3.659297345,3.470573005,3.55822175,3.177004874,3.28685792,3.315920908
3.659297345,3.314429226,3.059516442,4.083858641,4.792381584,4.856646287
3.659297345,2.120590903,2.360688998,3.00310835,2.795616453,2.701696655
3.659297345,4.397832929,4.724745821,4.947104864,5.134807296,5.736577443
3.659297345,2.453714532,2.874440753,4.316029444,4.645876091,4.68000803
3.659297345,4.336925297,4.424392975,5.441524238,5.472633716,4.817667829
3.659297345,3.420880431,3.449769287,4.822700315,5.81978847,5.531624811
3.659297345,3.974456058,3.852213567,5.504452392,5.205518503,5.332552364
3.659297345,4.910940421,4.937433246,5.09451061,5.310048437,5.798954965
3.659297345,4.21109043,4.024347892,3.927755735,4.138649258,4.227032002
3.659297345,3.75076644,4.101772937,4.888840681,4.524124539,4.561569914
3.659297345,3.422259333,3.218244197,1.516952101,1.577914817,1.949732782
3.659297345,3.09270835,3.270260271,3.851029153,4.02686267,4.130317066
3.659297345,4.973858373,4.772390459,4.937081373,4.910112614,4.839329291
3.659297345,3.473425038,3.256577611,3.824485458,4.023410138,3.803336662
3.659297345,3.717234581,3.847104215,4.51245134,3.91493741,3.557099231
3.659297345,3.795714241,3.909860959,3.388436259,2.959389091,3.072682472
3.659297345,4.270123067,3.988684892,4.339534209,4.917178189,4.963378309
3.659297345,4.273377666,4.368327332,4.71425519,5.31566127,5.390541514
3.659297345,2.911215664,2.835151086,3.056282167,3.809828272,3.773511641
3.659297345,2.831519972,2.957482002,3.052588515,2.316939051,2.111125243
3.659297345,3.852530703,3.820180407,3.938920538,4.771374488,5.02774122
3.659297345,4.261650522,4.234161009,4.857486265,4.762292061,4.744701733
3.659297345,4.499135189,4.576760923,4.359144525,4.511638956,4.601980134
3.659297345,3.436889195,3.342039767,3.373805572,3.587558726,3.174852427
3.659297345,2.159938899,2.122291798,2.026356961,1.493185569,1.627846941
3.659297345,3.578758736,3.82744072,3.904506004,4.806251914,4.658526466
3.659297345,2.782066842,3.159450463,3.981611246,4.534552084,4.450062869
3.659297345,4.805458337,5.151857001,6.26114649,6.802490439,7.03928567
3.659297345,4.440294401,4.317443506,3.958322527,3.850525248,4.070894121
3.659297345,3.619372522,3.719268904,3.136230328,2.886818764,2.930907034
3.659297345,3.705845026,3.997312363,4.161366892,3.591550758,3.26901353
3.659297345,4.412898416,4.172496121,4.620353834,4.83128396,4.133998803
3.659297345,3.672763327,3.582604639,2.528398386,2.971419989,2.958955844
3.659297345,3.451716711,3.599296701,3.23275627,3.448744185,3.811885116
3.659297345,3.830018046,3.940085854,4.060236729,3.742686199,3.99064412
3.659297345,3.898178869,3.914238992,4.819422179,4.863883149,4.799626171
3.659297345,3.531968525,3.342308146,3.948716442,3.748380697,3.847586055
3.659297345,2.94431407,2.941710726,3.470984786,3.558304502,3.441198671
3.659297345,3.825954183,4.064157895,2.737179058,2.503208035,2.344271072
3.659297345,4.145138363,4.544357436,4.636641483,4.825725592,4.73291615
3.659297345,3.153770569,3.071205505,1.702900795,1.40697455,1.361674153
3.659297345,3.496921065,3.740400822,4.198033095,4.053421856,3.988699038
3.659297345,4.777035382,5.019498686,5.172363486,5.428856591,5.537843478
3.659297345,2.799409698,3.065734019,2.225909074,2.003084391,2.130966742
3.659297345,3.027051179,3.250110066,4.27112784,4.650127584,4.518553237
3.659297345,3.293014589,3.244881951,2.67280696,3.169578653,3.18708162
3.659297345,4.012190139,4.123242069,4.280507436,4.925103003,5.01180616
3.659297345,3.013280068,3.079589077,2.110731519,1.376073079,1.493085899
3.659297345,2.482982494,2.272042577,3.737122712,3.584154214,3.167973725
3.659297345,2.79497179,2.752869543,3.190652142,2.613012799,2.733544489
3.659297345,4.165689828,4.249954054,4.235689524,3.923674849,4.007282543
3.659297345,3.540192453,3.225341586,4.056380749,4.221273666,3.944139423
3.659297345,4.10576861,3.769273437,3.59984169,3.428895415,3.390822805
3.659297345,2.969396398,3.06196751,1.549488294,1.86074908,2.207027348
3.659297345,3.46911719,3.290687572,3.254025615,3.20125572,3.56133388
3.659297345,2.807678508,2.805782073,2.551196126,2.163610526,2.357216071
3.659297345,3.741892824,3.870584228,2.922733024,2.951502998,2.480647675
3.659297345,2.999085169,2.923610177,3.526253687,3.741758805,3.683800173
3.659297345,4.435972821,4.783462998,3.350893859,3.749068886,3.745351255
3.659297345,4.855471997,4.894925099,5.650260581,5.620594826,5.513176919
3.659297345,2.947001655,3.000649376,2.23137816,2.693213734,2.353970883
3.659297345,3.931212513,3.911710512,3.138325063,3.314011555,3.463495561
3.659297345,3.870204079,3.559563854,3.848339981,3.632011895,3.42733811
3.659297345,4.484593987,4.388834531,4.59003599,3.856276628,3.625557821
3.659297345,3.999108625,3.884285046,4.074848703,4.369085077,4.491673796
3.659297345,4.137397512,4.004564057,5.241834154,5.630582054,5.890211934
3.659297345,2.924185694,2.674481789,2.282195212,2.186240387,2.067265643
3.659297345,3.479238075,3.364109283,3.85695255,4.097806641,3.814459405
3.659297345,3.775753872,3.863513597,3.321970204,2.654091015,2.591485691
3.659297345,4.354779882,4.226104772,4.938151968,5.636561052,5.621569858
3.659297345,3.34841241,3.357441251,2.779153044,3.176610259,3.038812512
3.659297345,3.152829191,3.365537926,4.253258786,4.442648939,4.900446713
3.659297345,3.269345673,3.427854523,3.920698828,3.326224869,3.202638083
3.659297345,2.151636522,2.426266363,2.643282591,3.391872577,3.336045946
3.659297345,3.426950834,3.660492941,4.557427455,4.580975825,4.751075944
3.659297345,4.286174513,3.858801102,2.804594928,2.043276079,2.145295572
3.659297345,4.403586807,4.769853771,5.502335156,5.866323276,6.033328591
3.659297345,3.69344735,3.294132497,2.776884181,3.774848475,3.570572859
3.659297345,3.208605928,3.019917824,3.274360707,2.663598473,2.785270388
3.659297345,3.025996798,2.894073457,2.419284989,2.448358047,2.516701815
3.659297345,3.798468875,3.620800715,4.279995755,4.349843788,4.395539645
3.659297345,5.157918278,5.475559539,4.619933145,4.605072479,4.34197202
3.659297345,2.779695079,2.867526241,3.681330087,4.115654102,4.291987624
3.659297345,3.437209111,3.512790997,4.15152918,2.742660204,3.035794197
3.659297345,4.337815696,4.341600105,4.353907144,4.017758125,4.194570514
3.659297345,3.764194535,3.335482217,3.726191714,4.700434169,4.684414881
3.659297345,3.916605252,3.834919619,3.510998077,3.368699448,3.580049321
3.659297345,4.556149228,4.544089761,3.747179577,3.886147121,3.893322693
3.659297345,4.026827149,4.138412931,3.858347497,2.90060525,2.898594293
3.659297345,3.990434769,4.112699085,3.10514207,2.06743531,2.341105375
3.659297345,5.454583661,5.549731591,5.583935165,5.408961216,5.115118561
3.659297345,2.464757322,2.863273281,3.314467745,3.248736292,3.042701183
3.659297345,2.890760211,3.077380107,3.594837811,3.286611843,3.471070428
3.659297345,3.688190313,3.848694972,4.344148304,4.472856602,4.27306889
3.659297345,3.834226978,3.676241451,3.678826982,3.872228294,3.826516874
3.659297345,4.768203685,4.825562342,4.639285309,4.505303416,4.407413634
3.659297345,4.14811862,3.844510257,4.525769922,5.192582152,5.17945556
3.659297345,3.965793348,3.946986448,4.505689006,4.36190584,4.778659332
3.659297345,4.572691893,4.698672031,4.098498537,3.701297259,4.209182162
3.659297345,2.760606599,2.805289463,2.363908626,3.065664149,3.248484168
3.659297345,2.552164685,2.154619614,3.047638651,2.841202672,2.758615993
3.659297345,4.169269472,4.251760827,3.859594429,2.970953673,2.988861231
3.659297345,3.137015712,2.993525631,3.13523122,3.912872604,3.808707022
3.659297345,3.804295394,3.580326296,4.681586681,4.431857529,4.152244295
3.659297345,4.016410221,3.872856958,5.131703765,4.796245193,4.664047007
3.659297345,3.469889252,3.240871769,2.727433377,2.099304503,2.156982882
3.659297345,4.304157078,4.377066826,3.541727207,4.492843737,4.387508631
3.659297345,4.888374496,4.82400545,6.048724979,5.728213205,5.743149761
3.659297345,3.483396082,3.397044447,2.359410229,3.008146264,3.259459257
3.659297345,4.063892019,3.724303448,3.570035016,3.83553504,3.861626165
3.659297345,2.587111761,2.545119706,1.879975371,1.381991521,1.165163872
3.659297345,3.450441183,3.411657775,3.756063537,3.583261719,3.952235457
3.659297345,2.414907869,2.772924233,4.283688166,4.467408559,4.426498525
3.659297345,4.650927849,4.456955596,2.694102948,1.893703131,1.768063824
3.659297345,3.367786029,3.268654975,0.798989336,1.511616325,1.31014941
3.659297345,3.131254618,2.869149164,4.186246055,3.867170574,4.086564824
3.659297345,2.590288292,3.027756378,3.470980856,4.184314347,4.064504028
3.659297345,3.629850401,3.557774906,4.330732303,4.864697692,5.101029556
3.659297345,3.718277336,3.664241301,2.227887877,1.379628838,1.513472985
3.659297345,4.205424276,4.345424003,5.551354651,5.525677882,5.504627831
3.659297345,3.863901754,4.104534414,4.75450393,4.348744231,4.152921906
3.659297345,3.976345688,3.934374914,5.154460704,5.497252977,5.706449189
3.659297345,3.504260448,3.476742807,2.179036761,2.332068971,2.361324659
3.659297345,4.742602349,4.654787907,5.148532351,5.19285679,5.167439996
3.659297345,3.180663608,3.448629992,3.432749604,3.794195132,4.005775766
3.659297345,3.34607793,3.258469532,3.452164273,3.641514124,3.903752516
3.659297345,3.980280033,3.801303813,4.548407585,4.723697676,4.328411774
3.659297345,3.461483026,3.12662749,2.92311737,2.123113595,1.962290684
3.659297345,2.869642164,3.08811676,3.347494911,3.592146208,3.804885942
3.659297345,3.473954994,3.222673087,3.92114534,3.110819631,3.464617708
3.659297345,3.948806054,4.183923276,4.86127282,5.048533926,4.851913374
3.659297345,2.76307543,2.894357187,2.932932854,2.718432509,2.529582418
3.659297345,3.90711233,3.985637978,5.478884954,6.040755848,5.644531114
3.659297345,3.980691585,3.91160021,2.871745345,3.773576489,3.569048438
3.659297345,3.688697667,3.837667805,3.466276404,3.502578027,3.286860909
3.659297345,3.532605324,3.616807464,3.193299251,2.928203896,2.76809463
3.659297345,4.516383662,4.850553262,3.734568081,4.224953076,4.105306497
3.659297345,3.91452958,3.808293739,4.110916501,3.929073592,4.051102002
3.659297345,5.014871299,4.996341186,4.45970469,4.389836142,4.080692304
3.659297345,2.943267908,2.86222164,3.296801726,3.604099502,4.03729278
3.659297345,4.09381405,4.212890737,2.538742462,3.078697727,3.033522593
3.659297345,3.071480607,2.884302878,2.919328362,2.506595852,2.207399669
3.659297345,1.601642438,1.829942153,1.437150473,1.321369381,1.490531872
3.659297345,2.940416163,2.954362967,2.55646658,3.290058178,3.176435559
3.659297345,3.582439808,3.844930152,3.54270898,4.756820028,4.661884475
3.659297345,4.401842913,4.209100691,2.984010141,2.280790854,2.263009796
3.659297345,3.790065613,3.545092335,4.863438352,5.293574081,5.568998414
3.659297345,2.957839521,3.094094203,4.642072361,5.403267558,5.738942367
3.659297345,3.035975577,3.186941827,2.834821404,3.090592289,3.215824922
3.659297345,3.244828627,3.200003205,2.379072551,2.526462897,2.455226956
3.659297345,3.692386995,3.719698006,4.378862369,3.659021416,3.488054738
3.659297345,3.503127267,3.493661127,4.247766679,3.931830757,3.881063017
3.659297345,3.315558893,3.612171403,4.208386413,4.303786103,4.161108883
3.659297345,4.044182561,3.800892351,3.966213446,4.100068562,3.997542358
3.659297345,3.758029822,3.432792995,2.544448132,3.264186003,3.161503156
3.659297345,3.960430224,3.495387558,4.366131716,4.710747168,4.571570013
3.659297345,2.49661003,2.871302567,4.659549734,4.559069056,4.434518882
3.659297345,3.098157195,3.117133284,2.001925393,1.742158563,1.99510129
3.659297345,3.596740978,3.551735477,3.677088259,3.787326588,4.098285987
3.659297345,2.576861854,2.790107975,2.921734261,3.07119917,3.403697652
3.659297345,3.784869627,3.828345655,3.643241377,2.703863703,2.876888213
3.659297345,4.264529906,4.008473813,3.764201236,3.548491982,3.431954461
3.659297345,3.45355167,3.692254688,4.506605367,4.622237505,4.659058618
3.659297345,4.046522217,3.816929407,3.689651753,3.136069843,3.120022807
3.659297345,2.987750791,2.806622009,2.961635993,2.941821086,2.934029059
3.659297345,3.968684652,3.616884868,1.208787981,2.153783408,2.673086778
3.659297345,4.830123771,4.820735715,3.039753853,2.448877045,2.662887356
3.659297345,3.451601402,3.284378009,2.801434308,2.714829189,3.174117138
3.659297345,4.160467034,4.29428072,6.285872428,5.792759478,5.583574176
3.659297345,2.980447899,2.993345374,2.711156592,3.051946927,3.106918554
3.659297345,3.618553365,3.786468037,5.017179112,5.046543213,5.293612934
3.659297345,2.713070403,2.525070543,2.108873908,2.171205355,2.175201771
3.659297345,3.930363994,3.647411002,4.978275059,4.737784879,4.459615999
3.659297345,5.121802982,5.326066811,3.928380252,4.299197776,4.492987776
3.659297345,3.681812407,3.712139945,4.812396367,4.673607945,4.722960839
3.659297345,3.857639704,4.080428719,4.301569653,3.721532067,3.539692495
3.659297345,2.782328673,2.89883488,4.837561266,4.675208497,4.546695991
3.659297345,2.922515484,3.080108653,1.492837912,2.972546557,2.834136019
3.659297345,4.75574514,4.732045077,4.553452576,4.193347283,4.152508614
3.659297345,2.453018933,2.561005883,1.634145816,1.212569458,1.269149647
3.659297345,2.227521681,2.281451671,3.998840233,3.874504527,3.645586528
3.659297345,4.197466376,4.167888252,2.943961871,2.153189311,2.141110107
3.659297345,3.781183205,3.8333793,5.150885191,5.229149749,4.990157465
3.659297345,4.106171964,3.900551877,2.975859161,2.526521505,2.718041763
3.659297345,4.287078084,4.121227118,2.994750324,3.053765655,3.101330006
3.659297345,4.78074615,4.610425049,5.574116982,5.389875967,4.958695879
3.659297345,3.263761228,3.361981103,4.511395037,4.859565777,5.002698394
3.659297345,4.715401361,4.809721466,4.087882286,4.361846838,4.133815812
3.659297345,3.953312923,3.924667016,3.729659995,2.779382809,3.462819056
3.659297345,3.153378902,2.923584051,3.159695397,3.036279773,3.246373942
3.659297345,3.762887156,3.642056425,2.782863674,2.053491166,2.432411427
3.659297345,3.027929886,2.961429818,3.601192279,3.614376715,3.856027756
3.659297345,3.763839244,3.817395649,2.853288428,2.864489365,2.582479553
3.659297345,4.294753266,4.302082748,4.864544177,5.350677388,5.096240884
3.659297345,3.121259309,3.033136729,4.557342596,5.081853289,4.932526456
3.659297345,4.691741459,4.78198754,4.171994813,4.728756149,4.589522922
3.659297345,3.84437419,4.040509759,3.544129025,3.067793355,3.390672825
3.659297345,4.592140321,4.411760329,4.650689546,4.774497522,5.030725243
3.659297345,3.622285976,3.827970477,2.735586407,3.117930048,2.899399118
3.659297345,4.104413419,4.211841236,4.464279945,4.306391946,3.992222627
3.659297345,3.943766233,3.485331269,2.99999279,3.99292686,4.068824826
3.659297345,4.307779766,4.546074778,4.781069406,5.011772508,5.094895637
3.659297345,3.954783904,4.137133692,3.76443152,4.675524072,4.478347867
3.659297345,3.001265675,2.998663499,2.683171269,2.480738143,2.64504576
3.659297345,3.718915078,3.930518109,3.653283899,4.133576259,3.867150514
3.659297345,3.968768387,4.016148695,4.667407068,4.534842969,4.745728473
3.659297345,4.317168553,4.224955812,4.412904259,4.247371261,4.158872269
3.659297345,4.043089408,3.934216088,4.25635022,4.123561418,3.941694115
3.659297345,4.346666542,4.262400369,4.382147262,5.044167828,5.003921188
3.659297345,3.814136347,3.863252993,5.446822923,5.235450333,4.885378544
3.659297345,4.485398381,4.378429676,4.410016153,4.826583273,4.697773339
3.659297345,3.205778417,3.226954894,3.63829401,3.076004777,3.139785337
3.659297345,3.348933139,3.096940748,2.509258794,2.745981328,2.885653311
3.659297345,4.912500152,4.959772095,5.527992511,6.259044808,6.025817823
3.659297345,3.331097616,3.636306587,4.344188815,5.12669057,5.140016131
3.659297345,4.434736195,4.535026479,4.433192639,4.388057581,4.134423253
3.659297345,3.887757093,3.922285114,3.366388587,3.117051091,3.17228804
3.659297345,3.906875632,3.798111525,4.952194521,4.829237293,4.799137134
3.659297345,3.723502606,3.425344606,3.557195441,4.365252552,4.143479425
3.659297345,3.626928888,3.873249121,3.018210542,2.917096503,2.684071653
