P_1_4,P_2_4,P_3_4,P_4_4
3.656268689,4.293907941,4.431358376,4.739899357
3.656268689,3.993568545,4.033909918,4.723835872
3.656268689,3.578587587,3.892568829,5.958684134
3.656268689,4.201811859,3.966864241,4.352891483
3.656268689,4.177363549,4.077799449,4.937646161
3.656268689,4.299120085,3.835505772,4.312975314
3.656268689,2.657852038,2.289930017,2.689600032
3.656268689,3.141893313,3.115317059,4.197510575
3.656268689,3.238945384,3.218856827,3.353787951
3.656268689,3.560697212,3.807035396,3.882362603
3.656268689,3.952816676,3.89125543,4.013922426
3.656268689,3.171003559,3.062775022,1.70911263
3.656268689,4.844133855,4.862737638,5.291747296
3.656268689,3.196782062,3.250896785,4.581673844
3.656268689,3.902989853,3.958137092,5.028572209
3.656268689,4.438074488,4.295282991,3.787952268
3.656268689,4.041392254,3.818477461,4.388695654
3.656268689,3.893231498,3.873191969,3.373521053
3.656268689,3.461004096,3.611900237,2.757306531
3.656268689,4.277439655,4.282713263,3.128479577
3.656268689,3.989171169,3.69601855,2.721614327
3.656268689,4.452850324,4.14752792,4.237744414
3.656268689,4.716898244,4.806687044,4.552055653
3.656268689,4.046645058,4.234019884,3.719659011
3.656268689,4.186781104,4.244821522,4.162259346
3.656268689,4.308534299,4.25384934,3.632166783
3.656268689,3.78940988,3.677969269,4.994190035
3.656268689,2.75262258,2.928987151,3.23633824
3.656268689,3.915398071,4.276538844,4.117658345
3.656268689,3.664935599,3.599430432,4.226505649
3.656268689,3.494020517,3.429701655,3.868098207
3.656268689,5.278966477,4.851687242,5.129450859
3.656268689,4.043500341,4.127319693,3.713024602
3.656268689,4.019614401,3.680263475,3.332014751
3.656268689,3.980644432,3.6145017,3.594022005
3.656268689,3.869619561,3.808049425,3.725879869
3.656268689,3.152571028,3.33599172,3.444041695
3.656268689,4.113327013,3.956263198,3.850508498
3.656268689,3.641387795,3.749752723,5.885542666
3.656268689,2.802261685,2.88777933,0.930017681
3.656268689,4.457371478,4.459334879,4.281434583
3.656268689,4.387393283,4.12911195,4.685137998
3.656268689,3.640632816,3.880206935,5.021148815
3.656268689,3.827558239,3.802684674,4.331298081
3.656268689,2.793110943,2.882740271,2.837513308
3.656268689,3.645660129,3.491905424,3.91127122
3.656268689,3.166488798,2.957217796,2.077730395
3.656268689,3.587500606,3.744161319,3.805373972
3.656268689,3.266244569,3.061109005,3.692887096
3.656268689,2.935647663,2.832736765,3.795433095
3.656268689,3.983350342,4.193104072,4.909837785
3.656268689,4.301875669,4.510977829,4.99350309
3.656268689,4.534520214,4.329143224,3.528267346
3.656268689,3.843521264,4.053816623,2.457706687
3.656268689,4.418076316,4.56233057,5.009032797
3.656268689,3.244556761,3.616758677,3.770922664
3.656268689,4.658753853,4.682242689,5.37401956
3.656268689,3.384211927,3.382535269,4.459511985
3.656268689,3.39427704,3.56885048,3.852125784
3.656268689,3.520827767,3.68047001,2.645726178
3.656268689,3.903081155,4.106907953,4.139030248
3.656268689,3.992719062,4.115826914,5.996227086
3.656268689,3.919343361,4.182943478,5.027461797
3.656268689,4.222848697,4.223545252,4.355162062
3.656268689,4.714455244,4.394569597,5.923810062
3.656268689,3.278893487,3.123755249,4.019872218
3.656268689,4.206399013,4.211767148,5.049551941
3.656268689,3.628539163,3.801944973,4.659915625
3.656268689,3.768944687,3.720515782,3.635989911
3.656268689,3.408013793,3.168070809,2.404041715
3.656268689,4.731427571,4.234567948,3.264076518
3.656268689,4.511615487,4.612567673,6.173382541
3.656268689,3.498200154,3.737014995,2.142706937
3.656268689,4.197666069,3.850336702,4.025236349
3.656268689,3.397581502,3.45492989,2.918436628
3.656268689,3.421330229,3.405480602,4.373776541
3.656268689,3.14392183,3.188481391,3.017941571
3.656268689,4.622598251,4.426312182,4.828120631
3.656268689,4.183736355,3.96021123,3.96565372
3.656268689,3.000919895,2.890535256,3.497759116
3.656268689,3.086909713,3.058149948,1.404199858
3.656268689,4.395694735,4.835857119,4.621026858
3.656268689,3.596404093,3.65043827,4.828181878
3.656268689,3.550689078,3.781516405,4.497379246
3.656268689,3.196932383,3.125084474,2.307533736
3.656268689,3.772109785,3.832211264,4.497754234
3.656268689,4.038709726,3.906144434,4.424004211
3.656268689,4.005075324,4.193382606,4.701010501
3.656268689,2.575857816,2.673406048,4.013509482
3.656268689,3.340390049,3.475495271,3.147302613
3.656268689,4.867396249,4.752800147,4.499256533
3.656268689,4.346369511,4.08901912,3.061673104
3.656268689,3.731372589,3.718809711,3.720740086
3.656268689,3.088894139,3.197525993,3.353305631
3.656268689,4.058238015,4.026727687,4.566602296
3.656268689,3.39450419,3.745798357,4.146537139
3.656268689,3.81462894,3.640889916,4.249992259
3.656268689,3.076294536,2.993354437,2.5880793
3.656268689,4.451249369,4.364156768,4.480338068
3.656268689,4.014147777,4.093524164,5.274146925
3.656268689,3.704329088,3.364816026,2.591214638
3.656268689,4.334080655,4.184518456,3.758261437
3.656268689,3.88913526,3.588398789,2.406736917
3.656268689,2.109715439,2.25041139,3.566465615
3.656268689,4.130011912,4.099317338,4.86254322
3.656268689,4.162018143,4.014793422,4.263238398
3.656268689,4.4081605,4.255120676,3.885471329
3.656268689,4.558349506,4.548952003,4.668928024
3.656268689,3.589822718,3.307237713,3.285672827
3.656268689,3.315708443,3.162647046,2.639634345
3.656268689,4.564424271,4.430428504,4.820046044
3.656268689,3.27472107,3.198768511,2.721400485
3.656268689,3.860428971,3.832936393,4.220717255
3.656268689,2.966940021,2.993475435,3.495451418
3.656268689,3.41814107,3.316618978,2.333065936
3.656268689,4.403525796,4.213604621,3.379614027
3.656268689,3.838560478,4.27256404,5.560001977
3.656268689,4.341096307,4.372516785,4.954785911
3.656268689,3.74591744,3.858020069,3.307644532
3.656268689,3.85222009,4.139949427,3.30389631
3.656268689,4.099066771,4.234025496,4.149142687
3.656268689,3.717213793,3.673172019,4.56436108
3.656268689,3.192010567,3.394846243,3.302261777
3.656268689,3.465533181,3.265086361,2.057801206
3.656268689,3.843956811,3.87487317,4.217600275
3.656268689,4.015735264,3.998406257,4.71286187
3.656268689,3.535182344,3.373936825,3.033386262
3.656268689,4.9361424,5.09365599,4.554917871
3.656268689,4.05280451,4.14257888,4.77739461
3.656268689,3.694540128,3.738427501,3.8619067
3.656268689,2.338557726,2.485317175,2.866648962
3.656268689,4.097335553,4.078384915,3.246093442
3.656268689,4.710940302,4.486647361,3.455944692
3.656268689,2.609163356,2.424421291,3.588553164
3.656268689,3.434369935,3.539962711,2.281580518
3.656268689,3.48875319,3.455251559,4.033069625
3.656268689,3.705584808,3.465631444,5.412679309
3.656268689,3.642776858,3.786592278,3.583239649
3.656268689,3.92470941,4.036114722,4.244765785
3.656268689,4.386727301,4.557152258,5.08962557
3.656268689,3.831201426,3.886043255,4.386838554
3.656268689,5.212854868,5.028851957,5.396351537
3.656268689,3.949368573,3.965734592,4.513616109
3.656268689,4.848570451,5.040224995,5.338342712
3.656268689,2.995025788,2.760999446,2.962795347
3.656268689,2.721116135,2.633336974,2.690419065
3.656268689,3.403052606,3.15171085,3.704106287
3.656268689,3.968639034,4.000929955,4.393622046
3.656268689,3.947767318,4.313569097,4.398930583
3.656268689,3.768514894,4.142549807,3.56551727
3.656268689,3.531741871,3.646494784,3.460761566
3.656268689,3.732355781,4.110042548,3.806228071
3.656268689,3.759160605,3.737208681,4.276854572
3.656268689,3.061350249,3.230158795,5.340962586
3.656268689,4.257480248,4.108798502,5.304898607
3.656268689,3.494186571,3.631379152,3.589569807
3.656268689,3.482562075,3.317574141,3.357651128
3.656268689,3.420793172,3.474987419,2.123623734
3.656268689,3.116049076,3.294146644,2.2431747
3.656268689,3.476502129,3.323788235,3.315628779
3.656268689,4.17676624,4.174070186,4.198872241
3.656268689,3.054630345,3.138049428,2.285315807
3.656268689,3.806786117,3.696244793,4.112327591
3.656268689,2.762154858,2.80319844,3.73498922
3.656268689,4.492535645,4.298910586,3.981160586
3.656268689,3.746652449,3.724212554,3.235829779
3.656268689,3.313123449,3.013258908,3.200919829
3.656268689,3.432192666,3.408929572,4.191288509
3.656268689,3.063493952,3.210936426,1.969696133
3.656268689,4.04455853,3.959361115,3.127197486
3.656268689,3.387126979,3.266930719,3.577903696
3.656268689,2.880025589,2.721205917,4.726801213
3.656268689,3.688069809,3.866453747,3.798455996
3.656268689,4.651454909,4.238670526,5.295289598
3.656268689,4.300611536,4.340604708,3.671667705
3.656268689,4.668084339,4.76807754,3.790767528
3.656268689,4.342115717,4.200438471,4.407353626
3.656268689,3.848387681,3.779304663,3.563287741
3.656268689,3.441712795,3.501970821,3.016155692
3.656268689,3.040919874,3.219043491,3.158660415
3.656268689,3.681829048,3.808554871,3.824688736
3.656268689,4.558580557,4.580406124,4.797980927
3.656268689,3.05674393,3.164451105,3.94400331
3.656268689,4.590763293,4.387408561,4.847639748
3.656268689,3.889786053,3.840086381,2.627918323
3.656268689,2.733765706,2.825732815,2.755524373
3.656268689,3.155755283,3.30735018,3.629892205
3.656268689,3.691776461,3.493846156,4.133789925
3.656268689,3.862585852,3.720076152,2.920674875
3.656268689,3.944251436,4.130541375,3.065334372
3.656268689,3.967593628,3.772603712,4.165409447
3.656268689,3.220133672,3.108254944,2.34805941
3.656268689,5.131801166,4.807813903,3.765456604
3.656268689,3.892585035,4.090628371,4.586479196
3.656268689,3.371624413,3.42242786,4.235844565
3.656268689,4.823630355,4.542184938,5.347403125
3.656268689,3.66752054,3.703719636,3.58293595
3.656268689,3.692272031,3.784308736,2.584953478
3.656268689,4.035624435,4.328454228,4.836213063
3.656268689,3.856765067,4.029863302,3.707808782
3.656268689,4.221330416,4.169534092,4.438583287
3.656268689,4.948407527,4.765712641,4.986012536
3.656268689,3.417832589,3.461246371,2.735946039
3.656268689,3.181834715,3.481573694,4.19506114
3.656268689,3.836834747,3.895301395,4.589391052
3.656268689,4.531744683,4.541773566,5.23187893
3.656268689,4.404157569,4.535164888,4.188976354
3.656268689,3.840370325,3.603965669,3.981175186
3.656268689,3.680646878,3.894421923,4.263125762
3.656268689,2.735880028,2.723716039,3.733747545
3.656268689,4.076850399,4.001369535,4.848601459
3.656268689,2.967951692,3.082782935,2.382234136
3.656268689,4.251656345,4.08609508,4.253709525
3.656268689,3.641933128,3.686805895,3.557946923
3.656268689,2.523822293,2.614863183,2.875810748
3.656268689,3.985907175,4.070011158,3.864875544
3.656268689,3.384019131,3.622950062,2.669947473
3.656268689,3.42482313,3.802612172,2.554438948
3.656268689,2.939637818,3.235759007,3.316039923
3.656268689,3.935416448,3.905224076,1.624486324
3.656268689,3.064537762,2.788380489,3.442518175
3.656268689,4.238758142,4.370626251,5.062293662
3.656268689,3.937248118,3.756742527,4.420908433
3.656268689,4.074798985,4.038327028,4.147811958
3.656268689,3.759800647,3.566172159,2.779453707
3.656268689,3.03999367,3.088874487,2.94135295
3.656268689,4.461014938,4.549836546,3.236926849
3.656268689,4.933716357,4.811436143,4.652354129
3.656268689,2.53568357,2.630190621,1.425500425
3.656268689,3.694234566,3.590789292,3.678826611
3.656268689,3.849026312,4.058653496,3.794844762
3.656268689,2.964822647,2.829856604,3.580638882
3.656268689,3.460983068,3.475632822,2.84694334
3.656268689,2.944233819,2.960855674,2.704105178
3.656268689,2.867934587,2.783986771,2.26394838
3.656268689,3.210047439,3.132479715,3.553956962
3.656268689,4.482846313,4.461032208,3.403037179
3.656268689,3.521530583,3.492915911,2.717796598
3.656268689,2.476000834,2.694574915,4.220904937
3.656268689,3.672879264,3.701468343,2.671773111
3.656268689,3.956126463,3.934734976,3.736271664
3.656268689,3.033830876,3.076484381,1.85015653
3.656268689,3.102682832,3.434504297,2.20376308
3.656268689,4.25117234,4.201783152,4.362139025
3.656268689,2.865303365,2.780882119,2.748449948
3.656268689,3.409370625,3.323096255,3.674181014
3.656268689,3.529524759,3.693561634,3.560897589
3.656268689,4.177112758,3.860250035,2.338115925
3.656268689,3.645539809,3.79244054,3.395287592
3.656268689,4.39312367,4.526161615,4.795399405
3.656268689,3.865187858,3.763261907,3.604493513
3.656268689,3.292870179,3.730087381,4.179602716
3.656268689,2.801639495,2.84331522,2.866066669
3.656268689,3.663552977,3.550617338,3.214560401
3.656268689,5.080786768,5.243503213,4.243068114
3.656268689,3.307060753,3.081030757,3.484365264
3.656268689,3.145387188,3.589289155,2.903195728
3.656268689,3.573827185,3.436619561,3.624081193
3.656268689,4.408231723,4.21608943,4.422958313
3.656268689,4.062583428,3.977978503,2.474191656
3.656268689,3.759965446,4.006683208,4.586924062
3.656268689,3.146548943,3.314718077,2.83132226
3.656268689,2.652029658,2.452997984,2.961709858
3.656268689,3.832960587,3.640021691,3.886223306
3.656268689,2.530889876,2.702555973,2.980406888
3.656268689,2.928895043,2.933294278,4.457334705
3.656268689,4.039760602,4.094761131,4.090510545
3.656268689,3.681559419,3.793873935,2.82524846
3.656268689,2.07796636,1.935165938,2.243257746
3.656268689,3.312079564,3.299212212,3.019090987
3.656268689,3.525980206,3.721430315,4.64220413
3.656268689,4.40132508,4.303301516,3.97740557
3.656268689,3.306680452,3.408495849,3.278260269
3.656268689,2.331079904,2.513451109,2.466098299
3.656268689,3.148459233,3.214749251,3.310657093
3.656268689,5.513167299,5.1192214,5.34857631
3.656268689,3.312668751,3.321042818,2.75058147
3.656268689,3.730346752,3.90215825,3.695440512
3.656268689,3.601152493,3.705793722,3.438799835
3.656268689,3.36901314,3.06496513,1.863639185
3.656268689,2.789832478,2.70772366,2.462827841
3.656268689,3.381575884,3.120909992,1.60647577
3.656268689,3.92653922,3.966111623,4.030800104
3.656268689,3.033645673,3.236396912,2.84746194
3.656268689,4.129220428,4.068872922,2.917874657
3.656268689,4.085622868,4.308742175,3.98978546
3.656268689,3.305090217,2.971408025,2.605191759
3.656268689,3.544943058,3.532718339,3.551952325
3.656268689,4.923276421,4.8025323,4.626741737
3.656268689,4.012455912,4.011265247,4.139364672
3.656268689,3.588337844,3.589111446,4.187407504
3.656268689,2.168153789,2.450057396,4.648890093
3.656268689,3.779788666,3.987038558,4.448492927
3.656268689,4.137921204,3.961240775,4.656584084
3.656268689,4.442561472,4.526081769,5.966442535
3.656268689,3.634670302,3.664627444,3.691643718
3.656268689,4.215672111,3.975807288,4.398864852
3.656268689,2.278155975,2.20987168,2.50731556
3.656268689,3.493401878,3.68590417,3.145028869
3.656268689,4.520620482,4.474885323,4.369405437
3.656268689,4.032123411,4.185553466,4.304502089
3.656268689,2.957896797,2.609665537,3.904069408
3.656268689,3.51938683,3.486852405,3.083618275
3.656268689,2.730897766,2.909248944,2.266982953
3.656268689,4.093657015,3.978122337,2.888560727
3.656268689,4.666538522,4.506276691,4.17399537
3.656268689,3.217936557,3.450227978,4.118686249
3.656268689,4.329700866,4.113609422,3.868195207
3.656268689,3.302756659,3.095049439,2.971132005
3.656268689,4.720021741,4.701017708,4.101665413
3.656268689,4.083237319,3.83171107,2.97547393
3.656268689,2.085687314,2.055040716,1.811742546
3.656268689,3.396122856,3.205858739,2.393332291
3.656268689,3.391942911,3.545003944,3.275493545
3.656268689,4.041272098,3.736208744,4.742203738
3.656268689,3.776817675,4.011282196,3.512158293
3.656268689,4.852664339,4.914922494,3.69746302
3.656268689,3.420228629,3.172420984,2.449922896
3.656268689,3.497445578,3.558207511,4.553815584
3.656268689,3.422359978,3.484341087,4.781720934
3.656268689,3.288705814,3.632227087,3.074135279
3.656268689,4.24921681,4.307417548,5.129485124
3.656268689,3.393862942,3.318419265,2.323926709
3.656268689,4.16888104,4.179505198,4.09635131
3.656268689,4.284536683,4.170971043,4.213236021
3.656268689,4.259037699,4.195353866,4.582140187
3.656268689,3.285631225,3.534388994,3.313270844
3.656268689,3.39402646,3.350821471,3.249071932
3.656268689,3.603679633,3.358314111,1.288968528
3.656268689,3.547239388,3.660529085,4.125083995
3.656268689,4.116886049,4.075457899,3.875549791
3.656268689,2.773615311,2.669793975,4.887903777
3.656268689,3.974315347,3.932952764,3.578962994
3.656268689,4.219813712,4.32081837,3.317166408
3.656268689,3.022873398,2.916438337,2.268106322
3.656268689,4.35602931,4.401640414,3.934881731
3.656268689,4.280563521,4.2929256,4.682362125
3.656268689,3.97810917,3.898776624,3.116784702
3.656268689,4.196060313,4.117071885,4.584162782
3.656268689,4.716771259,4.214254931,4.836025522
3.656268689,4.112649386,3.789737829,2.709175343
3.656268689,3.51498367,3.662986987,3.952182944
3.656268689,2.828662427,2.848607117,3.30953802
3.656268689,3.164652265,3.10798708,3.38796985
3.656268689,3.64602016,3.47231527,4.437729333
3.656268689,3.381798403,3.203657226,4.179088649
3.656268689,3.948475781,4.082082124,4.538290523
3.656268689,3.594005764,3.915402248,3.173445556
3.656268689,3.320081388,3.207820484,3.472639634
3.656268689,4.321156878,4.507421754,2.797364557
3.656268689,3.214622034,3.337810842,3.040065321
3.656268689,2.9995502,2.858646659,2.7274743
3.656268689,3.336295088,3.427473478,4.84220131
3.656268689,4.371280493,4.454851289,5.174903525
3.656268689,4.913765504,4.677106546,5.422280656
3.656268689,3.248155853,2.998745794,4.954650459
3.656268689,3.519534527,3.30894956,3.616312909
3.656268689,3.479886969,3.34160049,3.550571074
3.656268689,4.954605325,4.653929059,4.193965166
3.656268689,3.605801877,3.847748562,2.524855452
3.656268689,3.811535998,3.705335438,5.327317245
3.656268689,4.436706378,4.330194659,5.563630936
